TypeId,TypeDesc,TransDesc1,MCC,MCC_Description,Extra_Retailer_Field,Extra_Retailer_Field_2,logo,retailer_id,
1,Purchase,PIMAFCU,6011,Financial Services,Pima Federal Credit Union,,NULL,22600,
0,Purchase,PIN CHASERS VET,7933,Entertainment and Recreation,Pin Chasers,,NULL,22601,
0,Purchase,PIN STRIKES,7933,Entertainment and Recreation,Pin Strikes,,NULL,22602,
0,Purchase,PIN STRIKES-WEB,7933,Entertainment and Recreation,Pin Strikes,,NULL,22603,
1,Purchase,PIN STRIKES MAC,6011,Financial Services,Pin Strikes Macon,,NULL,22605,
0,Purchase,PIN CNTY- FTDS,9399,Legal and Government,Pinal County,,NULL,22606,
0,Purchase,PINCH A PENNY P,5996,Other,Pinch a Penny Pool Services,,NULL,22607,
0,Purchase,TROY LIBERTY,5541,Fuel,Pinckards Gas and Food Mart,,NULL,22608,
0,Purchase,PINE VALLEY MOT,5811,Food and Drink,Pine Valley Motel,,NULL,22609,
0,Purchase,PINEAPPLE & EXP,5993,Other,PIneapple Smoke Shop,,NULL,22610,
0,Purchase,PINEAPPLE WILLY,5812,Food and Drink,Pineapple Willy,,NULL,22611,
0,Purchase,PINK CLOV PINK,5691,Apparel,Pink Clover,,NULL,22612,
0,Purchase,PINK TUESDAYS P,5995,Other,Pink Tuesdays Pet Salon,,NULL,22614,
0,Purchase,PINKBERRY LONG,5814,Food and Drink,Pinkberry,,NULL,22615,
0,Purchase,PINKIES 36,5921,Food and Drink,Pinkies,,NULL,22616,
0,Purchase,PINKIES 38,5921,Food and Drink,Pinkies,,NULL,22617,
0,Purchase,PINKS PIZZA - 5,5814,Food and Drink,Pinks Pizza,,NULL,22618,
0,Purchase,PINKYS,5541,Fuel,Pinkys,,NULL,22619,
1,Purchase,PINNACLE BANK N,6011,Financial Services,Pinnacle Bank,,NULL,22620,
31,Purchase,PINNACLE BANK T,6011,Financial Services,Pinnacle Bank,,NULL,22621,
0,Purchase,PINNACLE CONCES,5814,Food and Drink,Pinnacle Concessions,,NULL,22622,
0,Purchase,PinnaclePinna,5993,Other,Pinnacle Vapor,,NULL,22623,
0,Purchase,PINTLALA WATER,4900,Utilities,Pintlala Water,,NULL,22624,
0,Purchase,PINTS AND PIXEL,7994,Lottery and Gaming,Pints and Pixels,,NULL,22625,
1,Purchase,PIONEER COMMUNI,6011,Financial Services,Pioneer Community Bank,,NULL,22626,
0,Purchase,PIONEER ELECTRI,4900,Utilities,Pioneer Electric,,NULL,22627,
0,Purchase,PIONEERELECTRIC,4900,Utilities,Pioneer Electric,,NULL,22628,
1,Purchase,PIONEER GROCERI,6011,Financial Services,Pioneer Groceries,,NULL,22629,
0,Purchase,1861.WWW.CA,5399,Other,Pioneer West Virginia Credit Union,,pioneer-west-virginia-credit-union ,22632,
0,Purchase,SP * PIPER LOU,5691,Apparel,Piper Lou,,NULL,22633,
0,Purchase,PIPINGROCK.COM,5499,Grocery and Food Stores,Pipingrock.com,,NULL,22636,
0,Purchase,PIPO S CAFE,5812,Food and Drink,Pipos Cafe,,NULL,22637,
0,Purchase,PIPPIN MARKET,5499,Grocery and Food Stores,Pippin Market,,NULL,22638,
0,Purchase,PIRATE PIZZA* I,5812,Food and Drink,Pirate Pizza,,NULL,22639,
0,Purchase,PIRATES CORNER,5541,Fuel,Pirates Corner,,NULL,22640,
0,Purchase,PIT STOP,5541,Fuel,Pit Stop,,NULL,22641,
0,Purchase,PIT STOP #5,5541,Fuel,Pit Stop,,NULL,22644,
1,Purchase,PIT STOP #57-23,5541,Fuel,Pit Stop,,NULL,22645,
0,Purchase,PITT STOP,5541,Fuel,Pit Stop,,NULL,22651,
1,Purchase,PITT STOP 04-27,5541,Fuel,Pit Stop,,NULL,22654,
0,Purchase,Pizza and Bones,5812,Food and Drink,Pizza and Bones,,NULL,22656,
0,Purchase,PIZZA BAR STONE,5812,Food and Drink,Pizza Bar Stone,,NULL,22657,
0,Purchase,PIZZA BOY,5812,Food and Drink,Pizza Boy,,NULL,22658,
0,Purchase,PIZZA COTTAGE B,5812,Food and Drink,Pizza Cottage,,NULL,22659,
0,Purchase,PIZZA DI ROMA -,5812,Food and Drink,Pizza Di Roma,,NULL,22660,
0,Purchase,PIZZA GALLEY LL,5812,Food and Drink,Pizza Galley,,NULL,22661,
0,Purchase,PIZZA HUT,5812,Food and Drink,Pizza Hut,,pizza-hut ,22662,
0,Purchase,PIZZA HUT #0231,5812,Food and Drink,Pizza Hut,,pizza-hut ,22665,
0,Purchase,PIZZA INN,5812,Food and Drink,Pizza Inn,,NULL,22831,
0,Purchase,PIZZA INN - SPA,5814,Food and Drink,Pizza Inn,,NULL,22833,
0,Purchase,PIZZA INN LEXIN,5814,Food and Drink,Pizza Inn,,NULL,22834,
0,Purchase,PIZZA KING,5812,Food and Drink,Pizza King,,NULL,22835,
0,Purchase,PIZZA MAMBO,5812,Food and Drink,Pizza Mambo,,pizza-mambo ,22836,
0,Purchase,PIZZA PLUS OF D,5814,Food and Drink,Pizza Plus,,NULL,22837,
0,Purchase,PIZZA PLUS OF N,5814,Food and Drink,Pizza Plus,,NULL,22838,
0,Purchase,PIZZA PLUS OF S,5814,Food and Drink,Pizza Plus,,NULL,22839,
1,Purchase,1 8 Pizza Pub,6011,Financial Services,Pizza Pub,,NULL,22840,
0,Purchase,OMAHA FREDERICK,5812,Food and Drink,Pizza Ranch,,NULL,22841,
0,Purchase,PIZZA SHACK TIP,5812,Food and Drink,Pizza Shack,,NULL,22842,
0,Purchase,PIZZA SHUTTLE,5812,Food and Drink,Pizza Shuttle,,NULL,22843,
0,Purchase,PIZZAPAPALIS OF,5812,Food and Drink,Pizzapapalis,,NULL,22844,
0,Purchase,PIZZAREV TURLOC,5814,Food and Drink,PizzaRev,,NULL,22845,
0,Purchase,PIZZERIA PRONTO,5812,Food and Drink,Pizzeria Pronto,,NULL,22846,
0,Purchase,PIZZERIA UNO,5812,Food and Drink,Pizzeria Uno,,NULL,22847,
0,Purchase,PIZZERIA VALDIA,5812,Food and Drink,Pizzeria Valdia,,pizzeria-valdia ,22848,
0,Purchase,PJS DISCOUNT LI,5541,Fuel,PJs Discount Liquor,,NULL,22849,
0,Purchase,PK FOOD MART,5541,Fuel,PK Food Mart,,NULL,22850,
0,Purchase,PKG PS 1-6* 9*,9399,Legal and Government,PKG,,NULL,22851,
1,Purchase,PLAINSCAPITAL B,6011,Financial Services,PlainsCapital Bank,,NULL,22852,
0,Purchase,0344 PLANET FIT,7997,Entertainment and Recreation,Planet Fitness,,planet-fitness ,22853,
0,Purchase,0635 PLANET FIT,7997,Entertainment and Recreation,Planet Fitness,,planet-fitness ,22854,
0,Purchase,ABC*PLANET FITN,7997,Entertainment and Recreation,Planet Fitness,,planet-fitness ,22871,
0,Purchase,PLANET NUTRITIO,5999,Retail,Planet Nutrition,,NULL,22872,
0,Purchase,PLANET SMOOTHIE,5812,Food and Drink,Planet Smoothie,,NULL,22873,
0,Purchase,PLANET X VIDEO,5999,Retail,Planet X Video,,NULL,22874,
0,Purchase,PLANNET MARKETI,8699,Colleges Universities and Schools,Plannet Marketing,,NULL,22875,
0,Purchase,PLANT TELECOMMU,4814,Telecommunication Services,Plant Telecommunications,,NULL,22876,
1,Purchase,PLANTERS BANK,6012,Financial Services,Planters Bank,,NULL,22877,
0,Purchase,PLATEAU PLAZA,5541,Fuel,Plateau Plaza,,NULL,22879,
0,Purchase,PLATEAU TELECOM,4814,Telecommunication Services,Plateau Telecommunications,,NULL,22880,
0,Purchase,PLATEAU TRUCK &,5541,Fuel,Plateau Truck,,NULL,22881,
0,Purchase,PLATINUM OF BIR,5812,Food and Drink,Platinum of Birmingham,,NULL,22882,
0,Purchase,GROVE CITY PLAT,5999,Retail,Platos Closet,,NULL,22883,
0,Purchase,PLATO'S CLOSET,5931,Retail,Platos Closet,,NULL,22884,
0,Purchase,PLATOS CLOSET 1,5931,Retail,Platos Closet,,NULL,22886,
0,Purchase,REYNOLDSBURG PL,5999,Retail,Platos Closet,,NULL,22887,
0,Purchase,PLATT SPRINGS F,5499,Grocery and Food Stores,Platt Springs,,NULL,22888,
0,Purchase,PLAY AND TALK,4812,Telecommunication Services,Play and Talk,,NULL,22889,
0,Purchase,GOOGLE *Playrix,5734,Technology Store,Playrix Apps,,NULL,22890,
0,Purchase,PLAYSTATION NET,5818,Subscriptions,Playstation,,playstation ,22891,
0,Purchase,PlaystationNetw,5818,Subscriptions,Playstation,,playstation ,22894,
0,Purchase,SIE*PLAYSTATION,5818,Subscriptions,Playstation,,playstation ,22896,
0,Purchase,PLAZA AZTECA BR,5812,Food and Drink,Plaza Azteca,,NULL,22898,
0,Purchase,PLAZA FOOD MART,5499,Grocery and Food Stores,Plaza Food Mart,,NULL,22899,
0,Purchase,PLAZA FRONT DES,7011,Travel,Plaza Hotel,,NULL,22900,
0,Purchase,PLEASANT DWARF,5814,Food and Drink,Pleasant Dwarf,,NULL,22901,
0,Purchase,PLEASANT HILL M,5541,Fuel,Pleasant Hill,,NULL,22902,
0,Purchase,PLEASURES ROMAN,5651,Apparel,Pleasures Roman,,NULL,22903,
0,Purchase,pof.com 8883454,7273,Other,Plenty of Fish Dating Service,,NULL,22904,
0,Purchase,PLEXUS WORLDWID,5968,Subscriptions,plexusworldwide.com,,plexusworldwide.com ,22905,
0,Purchase,PLIMOTH PLANTAT,5814,Food and Drink,Plimoth Plantation,,NULL,22906,
0,Purchase,PLUM VENTURES,5811,Food and Drink,Plum Ventures,,NULL,22907,
0,Purchase,PLUMBERS PIPEFI,1711,Contractors and Heavy Equipment,Plumbers Pipe,,NULL,22908,
0,Purchase,PLYMOUTH SCHAEF,5541,Fuel,Plymouth and Schaefer,,NULL,22909,
1,Purchase,PNC BANK,6011,Financial Services,PNC Bank,,NULL,22910,
1,Purchase,PNCBANK,6011,Financial Services,PNC Bank,,NULL,22914,
1,Purchase,PNCBANK INDIAN,6011,Financial Services,PNC Bank,,NULL,22916,
0,Purchase,PNCBANK NA ONLI,6051,Financial Services,PNC Bank,,NULL,22917,
59,Purchase,PNM -- Century,8398,Colleges Universities and Schools,PNM Resources Foundation,,NULL,22918,
0,Purchase,PNS*OZARK UTILI,4900,Utilities,PNS Utilities,,NULL,22919,
0,Purchase,PNS*ROANOKE UTI,4900,Utilities,PNS Utilities,,NULL,22920,
0,Purchase,PO BOY CONVENIE,5499,Grocery and Food Stores,Po Boy Convenience Store,,NULL,22921,
1,Purchase,PO-BOY CONVENIE,6011,Financial Services,Po Boy Convenience Store,,NULL,22922,
0,Purchase,POFOLKS,5812,Food and Drink,Pofolks,,NULL,22923,
0,Purchase,POKE SUN.,5812,Food and Drink,Poke Sun,,NULL,22924,
1,Purchase,POLECAT ENTERPR,6011,Financial Services,Polecat Enterprise,,NULL,22925,
0,Purchase,POLICE ATHLETIC,8398,Colleges Universities and Schools,Police Athletic,,NULL,22926,
0,Purchase,POLK COUNTY PIC,5533,Auto,Polk Country Pickens,,NULL,22927,
0,Purchase,PNP POLK PROP T,9311,Legal and Government,Polk Property Tax,,NULL,22928,
0,Purchase,POLK PROP TAX P,9311,Legal and Government,Polk Property Tax,,NULL,22929,
0,Purchase,POLLO ASADOS LO,5812,Food and Drink,Pollo Asados,,NULL,22930,
0,Purchase,POLLO TROPICAL,5814,Food and Drink,Pollo Tropical,,NULL,22931,
0,Purchase,PONTOTOC EMC,4900,Utilities,Pontotoc EMC,,NULL,22933,
0,Purchase,PONTOTOC EMC CO,4900,Utilities,Pontotoc EMC,,NULL,22934,
0,Purchase,PONY EXPRESS CA,7542,Auto,Pony Express,,NULL,22935,
1,Purchase,POOR DENNYS -38,6010,Financial Services,Poor Dennys,,NULL,22936,
0,Purchase,POP FIT CLOTHIN,5691,Apparel,Pop Fit Clothing,,pop-fit-clothing ,22938,
1,Purchase,POP'S CORNER,6011,Financial Services,Pops Corner,,NULL,22939,
0,Purchase,POPEYE S #2691,5814,Food and Drink,Popeyes,,popeyes-chicken ,22943,
0,Purchase,POPEYE S CHICKE,5814,Food and Drink,Popeyes,,popeyes-chicken ,22944,
0,Purchase,POPEYE'S,5814,Food and Drink,Popeyes,,popeyes-chicken ,22945,
0,Purchase,POPEYE'S #,5814,Food and Drink,Popeyes,,popeyes-chicken ,22946,
0,Purchase,POPEYE'S CHICKE,5814,Food and Drink,Popeyes,,popeyes-chicken ,22973,
0,Purchase,POPEYES,5812,Food and Drink,Popeyes,,popeyes-chicken ,22975,
0,Purchase,POPEYES - 2705,5814,Food and Drink,Popeyes,,popeyes-chicken ,22976,
0,Purchase,POPEYES #8759,5814,Food and Drink,Popeyes,,popeyes-chicken ,23011,
0,Purchase,POPEYES FRIED C,5814,Food and Drink,Popeyes,,popeyes-chicken ,23077,
0,Purchase,POPEYES KITCHEN,5814,Food and Drink,Popeyes,,popeyes-chicken ,23078,
0,Purchase,POPEYES LOUISIA,5814,Food and Drink,Popeyes,,popeyes-chicken ,23079,
0,Purchase,POPEYES OF PIGE,5814,Food and Drink,Popeyes,,popeyes-chicken ,23081,
0,Purchase,POPEYES STORE #,5814,Food and Drink,Popeyes,,popeyes-chicken ,23082,
0,Purchase,POPEYES 104,5814,Food and Drink,Popeyes,,popeyes-chicken ,23084,
0,Purchase,POPINGO'S #9,5541,Fuel,Popingos,,NULL,23094,
1,Purchase,POPINGOS 16 -29,6011,Financial Services,Popingos,,NULL,23095,
0,Purchase,POPPA ROLLOS PI,5812,Food and Drink,Poppa Rollos Pizza,,NULL,23096,
0,Purchase,Poppa's Origina,5812,Food and Drink,Poppas Original Wharf Seafood,,NULL,23097,
0,Purchase,POPS #611,5541,Fuel,Pops,,NULL,23098,
1,Purchase,POPS #611 -10,6011,Financial Services,Pops,,NULL,23099,
0,Purchase,POPSOCKETS LLC,5999,Retail,PopSockets,,NULL,23100,
0,Purchase,POPLAR FOOD MAR,5541,Fuel,Popular Food Market,,NULL,23101,
0,Purchase,POPULAR SMOKE &,5993,Other,Popular Smoke and Vape,,NULL,23102,
0,Purchase,POPWELLS FAMILY,5812,Food and Drink,POPWELLS FAMILY,,NULL,23103,
0,Purchase,PORNHUBAPPAREL,5691,Apparel,Pornhub Apparel,,NULL,23104,
0,Purchase,PORT OF SUBS IN,5814,Food and Drink,Port of Subs,,NULL,23105,
0,Purchase,PORT SOUTH BAR,5812,Food and Drink,Port South Bar,,NULL,23106,
0,Purchase,PORTER'S THRIFT,5411,Grocery and Food Stores,Porters Thrift,,NULL,23107,
0,Purchase,PORTER'S-ALPINE,5411,Grocery and Food Stores,Porters Thrift,,NULL,23108,
0,Purchase,PORTFOLIO RECOV,7399,Services,Portfolio Recovery,,NULL,23109,
0,Purchase,PORTLAND DISCOU,5541,Fuel,Portland Discount,,NULL,23111,
0,Purchase,PORTLAND MARKET,5499,Grocery and Food Stores,Portland Market,,NULL,23112,
0,Purchase,PORTLAND PRESCR,5912,Healthcare,Portland Prescription,,NULL,23113,
0,Purchase,TST* PORTLAND P,5812,Food and Drink,Portland Pub,,NULL,23114,
0,Purchase,PORTLAND SHAMRO,5541,Fuel,Portland Shamrock,,NULL,23115,
0,Purchase,PORTSIDE,5812,Food and Drink,Portside,,NULL,23116,
0,Purchase,PORTSMOUTH INTE,5411,Grocery and Food Stores,Portsmouth International Airport,,NULL,23117,
0,Purchase,POSHMARK,5931,Retail,Poshmark,,NULL,23118,
0,Purchase,POSH NAILS,7230,Personal Care,Posh Nails,,NULL,23123,
0,Purchase,POSH NAILS AND,7230,Personal Care,Posh Nails,,NULL,23124,
0,Purchase,POSTERMYWALL DO,5734,Technology Store,postermywall.com,,NULL,23125,
0,Purchase,POSTMATES TIP,5812,Food and Drink,Postmates,,postmates ,23133,
0,Purchase,POTAWATOMI ZOO,7998,Entertainment and Recreation,Potawatomi Zoo,,NULL,23135,
0,Purchase,POTBELLY #186,5812,Food and Drink,Potbelly,,NULL,23136,
0,Purchase,POTRILLOS MEXIC,5812,Food and Drink,Potrillos Mexican,,NULL,23138,
0,Purchase,SP * POTTER & S,5691,Apparel,Potter and Sons,,NULL,23139,
0,Purchase,POTTERY BARN E-,5719,Household,Pottery Barn,,NULL,23140,
0,Purchase,POWDERSVILLE WA,4900,Utilities,Powdersville Water District,,NULL,23141,
0,Purchase,BUTCH POWELL EN,5013,Auto,Powell Meat Company,,NULL,23142,
0,Purchase,POWELL WRECKER,7549,Auto,Powell Wrecker Service,,NULL,23143,
0,Purchase,POWELL S 700 E,5411,Grocery and Food Stores,Powells,,NULL,23144,
0,Purchase,POWERPLAY 8505,7994,Lottery and Gaming,PowerPlay,,NULL,23145,
0,Purchase,POWERHOUSE SEAF,5812,Food and Drink,Powershouse Seafood,,NULL,23146,
0,Purchase,PPL ELECTRIC UT,4900,Utilities,PPL Electric,,NULL,23147,
0,Purchase,PPVBILL.COM,5967,Telecommunication Services,pppvbill.com,,NULL,23148,
0,Purchase,GPS*P P S SUMTE,9223,Legal and Government,PPS Sumter,,NULL,23149,
0,Purchase,PRAIRIE LIFE FR,7997,Entertainment and Recreation,Prairie Life Fitness,,NULL,23150,
1,Purchase,1 PRAIRIE MEADO,6011,Financial Services,Prairie Meadows,,NULL,23151,
0,Purchase,PRAIRIE BAND ON,5541,Fuel,Prarie Band,,NULL,23152,
0,Purchase,PRATTVILLE AL 1,5521,Auto,Prattville,,NULL,23153,
0,Purchase,PRECIOUS HOUR 8,7273,Other,Precious Hour,,NULL,23154,
0,Purchase,PRECISION APPLI,7394,Household,Precision Appliance Leasing,,precision-appliance-leasing ,23155,
0,Purchase,PREET MART,5541,Fuel,Preet Mart,,NULL,23156,
0,Purchase,PREFERRED MEDIC,8011,Healthcare,Preferred Medicine,,NULL,23157,
0,Purchase,PREMIER 7,5691,Apparel,Premier 7,,NULL,23158,
0,Purchase,PREMIER PARKING,7523,Auto,Premier Parking,,NULL,23160,
0,Purchase,PREMIER RENTALS,7394,Household,Premier Rentals,,NULL,23161,
0,Purchase,PREMIUM BEVERAG,5499,Grocery and Food Stores,Premium Beverage,,NULL,23162,
0,Purchase,PREMIUM PARKING,7523,Auto,Premium Parking,,NULL,23163,
0,Purchase,PREP SPORTSWEAR,5691,Apparel,Prep Sportswear,,NULL,23164,
0,Purchase,Q LINK WIRELESS,5967,Telecommunication Services,Prepaid Phone,,NULL,23165,
0,Purchase,TRACFONE    *AI,5967,Telecommunication Services,Prepaid Phone,,NULL,23167,
0,Purchase,WRL*CALL FR9313,5967,Telecommunication Services,Prepaid Phone,,NULL,23168,
0,Purchase,PREPAID SERVE,6540,Other,Prepaid Services,,NULL,23169,
0,Purchase,PRESCOTT 5153,5499,Grocery and Food Stores,Prescott,,NULL,23171,
0,Purchase,PRESCRIPTION PA,5912,Healthcare,Prescription PA,,NULL,23172,
0,Purchase,PRESERVATION PU,5812,Food and Drink,Preservation Pub,,preservation-pub ,23173,
0,Purchase,THOMPSONS BOOKS,5812,Food and Drink,Preservation Pub,,preservation-pub ,23174,
0,Purchase,PRESIDENTE #6,5411,Grocery and Food Stores,Presidente Supermarket,,presidente-supermarket ,23175,
1,Purchase,PRESTIEGE FI-31,6011,Financial Services,Prestige Finance,,prestige-finance ,23176,
0,Purchase,PRESTIGE FINANC,6012,Financial Services,Prestige Finance,,prestige-finance ,23177,
0,Purchase,PRET A MANGER,5812,Food and Drink,Pret a Manger,,pret-a-manger ,23178,
0,Purchase,PRET-A-MANGER L,5814,Food and Drink,Pret A Manger,,pret-a-manger ,23179,
0,Purchase,SP * PRETTYFORG,5734,Technology Store,Pretty For Girls,,NULL,23180,
0,Purchase,PRICE CHOPPER,5411,Grocery and Food Stores,Price Chopper,,NULL,23181,
0,Purchase,PRICE CHOPPER 4,5411,Grocery and Food Stores,Price Chopper,,NULL,23183,
9,Purchase,PRICE CUTTER #2,5411,Grocery and Food Stores,Price Cutter,,NULL,23184,
0,Purchase,PRICECUTTER PLU,5411,Grocery and Food Stores,Price Cutter,,NULL,23185,
0,Purchase,PRICE LESS FOOD,5411,Grocery and Food Stores,Price Less,,NULL,23188,
0,Purchase,PRICE LESS IGA,5411,Grocery and Food Stores,Price Less,,NULL,23189,
1,Purchase,48001,6011,Financial Services,Price Less,,NULL,23190,
0,Purchase,PRICELN*HOLIDAY,4722,Travel,Priceline.com,,priceline.com ,23199,
0,Purchase,PRICERITE SCRAN,5411,Grocery and Food Stores,Pricerite,,NULL,23201,
0,Purchase,PRIDE TRAVEL CE,5541,Fuel,Pride Travel Center,,NULL,23202,
0,Purchase,PRIMAL FLEX TES,5968,Subscriptions,Primal Flex Testosterone,,NULL,23203,
0,Purchase,PRIMAL FORCE,5965,Retail,Primal Force,,NULL,23204,
0,Purchase,PRIMAL LOAD TES,5968,Subscriptions,Primal Load Test,,NULL,23205,
0,Purchase,PRIMANTI BROS I,5814,Food and Drink,Primanti Bros,,NULL,23206,
0,Purchase,PRIMANTI BROS W,5814,Food and Drink,Primanti Bros,,NULL,23207,
0,Purchase,PRIME - WEIRTON,5441,Grocery and Food Stores,Prime - Weirton,,NULL,23208,
0,Purchase,PRIME CAR WASH,7542,Auto,Prime Car Wash,,NULL,23209,
0,Purchase,PRIME FOODS,5541,Fuel,Prime Foods,,NULL,23210,
0,Purchase,PRIME STATION G,5541,Fuel,Prime Gas Station,,NULL,23212,
0,Purchase,PRIME LIQUER MA,5921,Food and Drink,Prime Liquer Mart,,NULL,23213,
0,Purchase,PrimePantry *1J,5968,Subscriptions,Prime Pantry Membership,,NULL,23214,
1,Purchase,PRIME TIME F-K5,6011,Financial Services,Prime Time Food,,NULL,23215,
0,Purchase,PRIME TIME FOOD,5499,Grocery and Food Stores,Prime Time Foods,,NULL,23216,
0,Purchase,PRIME ULTRA LOU,5813,Food and Drink,Prime Ultra Lounge,,NULL,23217,
0,Purchase,PRIMO HOAGIES -,5814,Food and Drink,Primo Hoagies,,NULL,23224,
0,Purchase,PRIMUS MINI MAR,5541,Fuel,Primus Mini Mart,,NULL,23225,
0,Purchase,PRINCESS SUPERE,5499,Grocery and Food Stores,Princess Superette Market,,NULL,23226,
0,Purchase,PRINCETON TOBAC,5993,Other,Princeton Tobacco,,NULL,23227,
0,Purchase,PRINTERPIX.COM,5999,Retail,Printerpix.com,,NULL,23228,
0,Purchase,PRISCILLA MCCAL,5631,Apparel,Priscilla Mccalls,,NULL,23229,
0,Purchase,PRO IMAGE SPORT,5655,Sporting Goods and Apparel,Pro Image Sports,,NULL,23231,
0,Purchase,ProImageS ProIm,5655,Sporting Goods and Apparel,Pro Image Sports,,NULL,23232,
0,Purchase,PRO NAILS SPA,7230,Personal Care,Pro Nails Spa,,NULL,23233,
0,Purchase,PRO STITCH LETT,5999,Retail,Pro Stich Lettering,,NULL,23234,
0,Purchase,PRO WRESTLING T,5399,Other,Pro Wrestling Tees,,NULL,23235,
0,Purchase,TPC*PROACTIV,5968,Subscriptions,Proactiv Skin Treatment,,NULL,23236,
0,Purchase,Probation Servi,9222,Legal and Government,Probation Service,,NULL,23240,
0,Purchase,MBI-PROBILLER.C,5967,Telecommunication Services,probiller.com,,NULL,23241,
0,Purchase,PROCAMPS,7032,Entertainment and Recreation,ProCamps,,NULL,23242,
0,Purchase,prodatatek.com,5967,Telecommunication Services,Prodatatek,,NULL,23243,
0,Purchase,PRODIGY SOLUTIO,4816,Subscriptions,Prodigy Solutions,,NULL,23244,
0,Purchase,PRODIGYGAME.COM,8299,Colleges Universities and Schools,ProdigyGame.com,,NULL,23245,
0,Purchase,PROFESSIONAL GL,5231,Other,Professional Glass Tinting,,NULL,23246,
0,Purchase,PROGRESSIVE *IN,6300,Insurance,Progressive,,progressive ,23247,
0,Purchase,PROGRESSIVE INS,6300,Insurance,Progressive,,progressive ,23250,
0,Purchase,DNCSS CLEVELAND,5814,Food and Drink,Progressive Field,,NULL,23251,
59,Purchase,PROG LEASING LL,7394,Household,Progressive Leasing,,NULL,23252,
0,Purchase,PROM GIRL,5621,Apparel,Prom Girl,,NULL,23253,
0,Purchase,PROMART 3,5541,Fuel,Promart,,NULL,23254,
0,Purchase,Promenade Smile,8021,Healthcare,Promenade Smiles and Orthodontics,,NULL,23255,
0,Purchase,PROMENADE 12 PR,7832,Entertainment and Recreation,Promenade Theater,,NULL,23256,
0,Purchase,PROMOLTA.COM,8999,Services,promolta.com,,NULL,23257,
0,Purchase,PRONTO INSURANC,8931,Financial Services,Pronto Insurance,,pronto-insurance ,23260,
0,Purchase,PRONTO POWER,4900,Utilities,Pronton Power,,NULL,23261,
0,Purchase,PROPAY INC- fee,7399,Services,ProPay,,NULL,23262,
0,Purchase,PROPER,5813,Food and Drink,Proper,,NULL,23263,
0,Purchase,PROPERTY PAYMEN,6513,Other,Property Payment,,NULL,23264,
0,Purchase,PROSPECT PARK,5812,Food and Drink,Prospect Park,,NULL,23265,
1,Purchase,PROSPERITY BANK,6011,Financial Services,Prosperity Bank,,NULL,23266,
0,Purchase,PS,5631,Apparel,PS,,NULL,23270,
0,Purchase,PTS GRILLE,5812,Food and Drink,PTs Grille,,NULL,23271,
0,Purchase,PUBLIC BUFFET,5812,Food and Drink,Public Buffet,,NULL,23272,
0,Purchase,ANC*ARCHIVES.CO,7299,Other,Public Data Search,,NULL,23274,
0,Purchase,PDC PUBLIC DATA,7299,Other,Public Data Search,,NULL,23275,
0,Purchase,PUBLICINFOSERVI,8699,Colleges Universities and Schools,Public Info Service,,NULL,23278,
1,Purchase,PUBLIC SERVICE,4900,Utilities,Public Service,,NULL,23279,
0,Purchase,PUBLIC STORAGE,4225,Mailing and Shipping,Public Storage,,public-storage ,23281,
0,Purchase,PUBLISHERS CLEA,5968,Subscriptions,Publishers Clearing House,,NULL,23282,
0,Purchase,PUBLIX #885,5411,Grocery and Food Stores,Publix,,publix ,23298,
0,Purchase,PUBLIX SUPER MA,5411,Grocery and Food Stores,Publix,,publix ,23299,
0,Purchase,PUCKETT'S GRO &,5812,Food and Drink,Pucketts Grocery and Restaurant,,pucketts-grocery-and-restaurant ,23304,
0,Purchase,PUDLINERS COUNT,5499,Grocery and Food Stores,Pudlines Country Store,,NULL,23305,
0,Purchase,PUEBLO REAL,5812,Food and Drink,Pueblo Real Mexican,,NULL,23306,
0,Purchase,PUFF CIGA PUFF,5993,Other,Puff Cigar,,NULL,23307,
0,Purchase,PUFF N STUFF LL,5993,Other,Puff n Stuff,,NULL,23308,
0,Purchase,PULL A PART,5533,Auto,Pull-a-Part,,NULL,23310,
0,Purchase,PULL-A-PART ALA,5533,Auto,Pull-a-Part,,NULL,23311,
0,Purchase,PUMP AND PANTRY,5541,Fuel,Pump and Pantry,,NULL,23312,
0,Purchase,PUMP N PANTRY,5541,Fuel,Pump and Pantry,,NULL,23313,
0,Purchase,PUMP IT UP OF P,5541,Fuel,Pump it Up,,NULL,23314,
0,Purchase,PUMP N PETES CA,5541,Fuel,Pump N Petes,,NULL,23315,
